PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Earth,Europa,Mars,True,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,True,transported_True
2266_01,30.0,616.0,0.0,185.0,210.0,475.0,0,0,1,0,0,0,1,0,0
2267_01,43.0,2318.0,0.0,647.0,81.0,0.0,0,0,1,0,0,0,1,0,1
2268_01,19.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2269_01,26.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2270_01,46.0,171.0,0.0,1257.0,5.0,0.0,0,0,1,0,0,0,1,0,1
2272_03,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2273_01,22.0,0.0,0.0,0.0,10.0,778.0,1,0,0,0,0,0,1,0,0
2274_01,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2274_02,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2275_01,36.0,241.0,0.0,670.0,0.0,0.0,0,0,1,0,0,1,0,0,0
2277_01,19.0,26.0,313.0,470.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2280_01,18.0,20.0,1064.0,0.0,0.0,11643.0,0,1,0,0,0,0,1,0,0
2281_01,6.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2284_01,18.0,262.0,302.0,1127.0,4225.0,0.0,0,0,1,0,0,0,1,0,0
2288_01,22.0,12.0,746.0,802.0,58.0,0.0,1,0,0,0,0,0,1,0,0
2289_01,37.0,20.0,0.0,2559.0,20.0,0.0,0,0,1,0,0,0,1,0,1
2291_02,36.0,3.0,0.0,435.0,8.0,277.0,1,0,0,0,0,0,1,0,0
2295_02,37.0,0.0,8.0,70.0,360.0,258.0,1,0,0,0,0,0,1,0,0
2299_01,35.0,174.0,0.0,381.0,0.0,62.0,0,0,1,0,0,0,1,0,0
2301_01,23.0,1010.0,0.0,33.0,10.0,0.0,1,0,0,0,0,0,1,0,1
2301_03,24.0,1367.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0
2302_01,54.0,0.0,3381.0,0.0,4463.0,34.0,0,1,0,0,0,0,1,1,0
2303_01,52.0,1377.0,0.0,32.0,22.0,0.0,0,0,1,0,1,0,0,0,1
2306_01,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1
2306_03,22.0,0.0,297.0,3.0,676.0,2924.0,0,1,0,0,0,0,1,0,0
2306_04,27.0,0.0,12077.0,0.0,75.0,0.0,0,1,0,0,1,0,0,0,1
2306_05,48.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2306_06,47.0,1320.0,428.0,4.0,24.0,0.0,0,1,0,0,1,0,0,0,0
2308_01,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2308_02,49.0,9.0,2426.0,95.0,1249.0,168.0,0,1,0,0,1,0,0,0,0
2308_03,33.0,0.0,2012.0,1.0,9124.0,4.0,0,1,0,0,0,0,1,0,0
2308_04,67.0,0.0,4715.0,0.0,599.0,6.0,0,1,0,0,0,0,1,0,1
2309_01,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
2310_01,60.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2310_02,56.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2310_03,59.0,0.0,2210.0,0.0,4085.0,11.0,0,1,0,0,0,0,1,0,0
2310_04,44.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2311_01,33.0,0.0,763.0,1.0,66.0,84.0,1,0,0,0,0,0,1,0,0
2313_01,29.0,1365.0,0.0,791.0,210.0,0.0,0,0,1,0,0,0,1,0,0
2314_01,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2315_01,34.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2316_01,45.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2317_01,39.0,0.0,454.0,0.0,454.0,0.0,1,0,0,0,0,0,1,0,0
2318_01,18.0,128.0,37.0,626.0,0.0,5.0,1,0,0,0,0,0,1,0,0
2321_01,25.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2325_01,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
2327_01,32.0,0.0,4106.0,388.0,892.0,2.0,0,1,0,0,0,0,1,0,1
2332_01,21.0,556.0,0.0,20.0,1589.0,0.0,1,0,0,0,0,0,1,0,0
2333_01,16.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0
2336_01,45.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2336_02,44.0,1409.0,910.0,17.0,1452.0,3782.0,0,1,0,0,0,0,1,1,0
2338_01,27.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
2338_02,26.0,14.0,0.0,0.0,857.0,0.0,1,0,0,0,0,0,1,0,0
2339_01,46.0,1290.0,0.0,57.0,0.0,0.0,0,0,1,0,0,0,1,0,0
2340_01,24.0,0.0,0.0,648.0,0.0,0.0,1,0,0,0,0,1,0,0,0
2341_01,15.0,0.0,785.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2347_02,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2347_03,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2347_04,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2347_05,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,1
2348_01,44.0,0.0,1223.0,78.0,1418.0,1239.0,0,1,0,0,1,0,0,1,0
2349_01,35.0,0.0,722.0,0.0,0.0,185.0,1,0,0,0,0,0,1,0,0
2353_02,13.0,880.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0
2356_01,45.0,773.0,82.0,0.0,6.0,0.0,0,0,1,0,0,0,1,1,0
2357_01,20.0,0.0,409.0,994.0,215.0,0.0,1,0,0,0,0,0,1,0,0
2360_01,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2361_01,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
2363_01,28.0,2416.0,8926.0,41.0,1.0,462.0,0,1,0,0,0,0,1,0,1
2364_01,44.0,0.0,4.0,6.0,864.0,33.0,1,0,0,0,0,0,1,0,1
2366_01,35.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
2367_01,19.0,0.0,0.0,1.0,644.0,0.0,1,0,0,0,0,0,1,0,0
2368_01,22.0,579.0,0.0,267.0,0.0,108.0,0,0,1,0,0,0,1,0,0
2369_01,30.0,3.0,0.0,880.0,0.0,40.0,1,0,0,0,0,0,1,0,0
2373_01,36.0,0.0,4756.0,0.0,7818.0,96.0,0,1,0,0,0,0,1,0,0
2374_01,20.0,464.0,0.0,1432.0,0.0,0.0,0,0,1,0,0,0,1,0,1
2375_01,22.0,0.0,0.0,659.0,94.0,0.0,1,0,0,0,1,0,0,0,1
2376_01,22.0,0.0,30.0,0.0,0.0,673.0,1,0,0,0,1,0,0,0,0
2377_01,32.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1
2379_01,35.0,194.0,0.0,678.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2384_01,57.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2384_02,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
2384_03,11.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
2384_04,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2385_01,23.0,1773.0,0.0,78.0,0.0,3.0,0,0,1,0,0,0,1,0,0
2389_01,22.0,0.0,46.0,0.0,676.0,0.0,1,0,0,0,0,0,1,0,0
2391_01,20.0,768.0,19.0,0.0,1.0,0.0,1,0,0,0,0,0,1,0,0
2396_01,46.0,0.0,557.0,0.0,287.0,781.0,1,0,0,0,0,0,1,0,0
2396_02,30.0,854.0,0.0,30.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2397_01,36.0,0.0,810.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0
2398_01,21.0,0.0,780.0,44.0,0.0,5.0,1,0,0,0,0,0,1,0,0
2399_01,25.0,854.0,0.0,319.0,0.0,0.0,0,0,1,0,0,0,1,1,0
2401_01,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2404_01,29.0,0.0,544.0,7.0,2650.0,1561.0,0,1,0,0,0,0,1,0,0
2404_02,17.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2404_03,36.0,828.0,5553.0,130.0,47.0,1171.0,0,1,0,0,1,0,0,0,1
2406_01,18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2409_01,22.0,292.0,395.0,0.0,0.0,3.0,1,0,0,0,1,0,0,0,0
2409_02,22.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2412_01,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2413_01,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2414_01,42.0,0.0,1829.0,2.0,3133.0,2447.0,0,1,0,0,0,0,1,0,0
2416_01,43.0,9.0,0.0,1079.0,0.0,729.0,1,0,0,0,0,0,1,0,0
2417_01,32.0,11.0,31.0,0.0,836.0,9.0,1,0,0,0,0,0,1,0,0
2419_01,15.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2423_01,20.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2424_01,34.0,34.0,223.0,1559.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2426_01,70.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2426_02,18.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2427_01,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2429_01,17.0,112.0,56.0,332.0,0.0,606.0,1,0,0,0,0,0,1,0,0
2431_01,13.0,0.0,2.0,0.0,566.0,208.0,1,0,0,0,0,0,1,0,0
2435_01,33.0,4.0,0.0,28.0,0.0,2757.0,1,0,0,0,0,0,1,0,0
2438_01,23.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2439_01,24.0,227.0,537.0,13.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2441_01,17.0,0.0,11.0,493.0,0.0,372.0,1,0,0,0,1,0,0,0,0
2444_01,43.0,6.0,236.0,3.0,448.0,54.0,1,0,0,0,1,0,0,0,0
2446_01,33.0,0.0,0.0,661.0,0.0,94.0,1,0,0,0,0,0,1,0,1
2449_01,28.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2449_02,27.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
2449_03,7.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2453_01,27.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2454_01,19.0,0.0,0.0,0.0,157.0,644.0,1,0,0,0,0,0,1,0,0
2455_01,42.0,554.0,0.0,1168.0,0.0,275.0,0,0,1,0,0,0,1,0,0
2456_01,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
2457_01,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2458_01,21.0,31.0,93.0,578.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2460_01,28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2467_01,42.0,999.0,0.0,49.0,0.0,11.0,0,0,1,0,0,0,1,0,0
2470_01,23.0,139.0,0.0,0.0,567.0,0.0,1,0,0,0,0,0,1,0,0
2471_01,45.0,0.0,0.0,450.0,94.0,364.0,1,0,0,0,0,0,1,0,0
2472_01,30.0,756.0,4.0,30.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2477_02,50.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2478_01,52.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2480_01,41.0,682.0,0.0,0.0,0.0,17.0,1,0,0,0,1,0,0,0,0
2483_01,35.0,2594.0,195.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0
2486_01,26.0,552.0,192.0,30.0,0.0,1.0,1,0,0,0,0,0,1,0,0
2486_02,17.0,584.0,738.0,54.0,0.0,621.0,1,0,0,0,0,0,1,0,0
2488_01,69.0,4483.0,0.0,525.0,0.0,500.0,0,0,1,0,0,0,1,0,0
2489_01,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2491_01,25.0,2.0,2762.0,552.0,0.0,1391.0,1,0,0,0,0,1,0,0,0
2492_01,27.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2496_01,25.0,64.0,0.0,0.0,660.0,0.0,1,0,0,0,0,0,1,0,0
2498_01,14.0,148.0,0.0,34.0,808.0,0.0,1,0,0,0,0,0,1,0,0
2499_01,27.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2500_01,22.0,272.0,44.0,0.0,1064.0,418.0,1,0,0,0,0,0,1,0,0
2502_01,24.0,873.0,12.0,1.0,0.0,3.0,1,0,0,0,0,0,1,0,0
2503_02,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
2505_02,19.0,0.0,5.0,4.0,541.0,238.0,1,0,0,0,0,0,1,0,0
2506_02,39.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2506_03,23.0,36.0,2467.0,0.0,381.0,803.0,0,1,0,0,1,0,0,0,0
2508_02,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2509_01,43.0,0.0,9.0,1145.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2510_01,28.0,34.0,0.0,1342.0,91.0,0.0,0,0,1,0,0,0,1,0,1
2512_01,33.0,0.0,8759.0,0.0,2788.0,4513.0,0,1,0,0,1,0,0,0,0
2512_02,37.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2515_01,28.0,2.0,2144.0,0.0,435.0,5872.0,0,1,0,0,1,0,0,1,0
2515_02,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2516_01,29.0,75.0,17.0,0.0,211.0,506.0,1,0,0,0,1,0,0,0,0
2518_01,29.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2518_02,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2519_01,24.0,172.0,775.0,344.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2520_01,59.0,0.0,5407.0,0.0,285.0,1135.0,0,1,0,0,0,0,1,0,0
2526_01,38.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2528_01,48.0,639.0,412.0,110.0,0.0,0.0,0,0,1,0,0,0,1,0,1
2530_01,25.0,1734.0,1.0,189.0,1.0,0.0,0,0,1,0,0,0,1,0,0
2531_01,25.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2532_01,24.0,737.0,37.0,1682.0,0.0,0.0,0,0,1,0,0,0,1,0,0
2532_02,69.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2534_02,18.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2535_01,28.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2537_01,23.0,0.0,9.0,292.0,35.0,349.0,1,0,0,0,0,1,0,0,1
2540_01,24.0,345.0,0.0,451.0,0.0,582.0,0,0,1,0,0,0,1,0,0
2542_01,29.0,834.0,0.0,28.0,117.0,41.0,0,0,1,0,0,0,1,0,0
2544_01,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1
2544_02,42.0,41.0,1912.0,0.0,1899.0,43.0,0,1,0,0,0,0,1,0,0
2545_01,78.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0
2546_01,36.0,548.0,179.0,24.0,0.0,77.0,1,0,0,0,0,0,1,0,0
2547_02,41.0,0.0,12809.0,2.0,2835.0,1514.0,0,1,0,0,1,0,0,0,1
2548_01,18.0,852.0,48.0,0.0,7.0,0.0,1,0,0,0,0,0,1,0,0
2549_01,62.0,1663.0,0.0,23.0,2.0,12.0,0,0,1,0,0,0,1,0,0
2549_02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
2549_03,55.0,1281.0,0.0,7.0,1.0,0.0,0,0,1,0,0,0,1,0,0
2550_01,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2551_01,32.0,238.0,156.0,3.0,2.0,324.0,1,0,0,0,0,0,1,0,0
2552_01,19.0,0.0,1124.0,4.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2552_03,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1
2553_01,30.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2555_01,24.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2555_02,34.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2557_01,30.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2558_01,3.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
2558_03,55.0,403.0,0.0,922.0,0.0,0.0,0,0,1,0,0,0,1,0,1
2558_04,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2560_01,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2560_03,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2561_01,19.0,194.0,44.0,0.0,549.0,1.0,1,0,0,0,0,0,1,0,0
2562_01,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2562_02,20.0,2502.0,0.0,96.0,0.0,0.0,0,0,1,0,0,0,1,0,0
2564_01,42.0,2.0,3024.0,0.0,89.0,10.0,0,1,0,0,0,0,1,0,1
2565_01,17.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2565_02,32.0,598.0,0.0,138.0,0.0,624.0,0,0,1,0,0,0,1,0,0
2571_01,28.0,145.0,8.0,557.0,0.0,74.0,1,0,0,0,0,0,1,0,1
2572_01,21.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2572_02,56.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,1
2573_01,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2574_01,42.0,10.0,303.0,12.0,0.0,478.0,1,0,0,0,0,0,1,0,0
2578_01,18.0,1153.0,0.0,0.0,1409.0,195.0,1,0,0,0,0,0,1,0,0
2580_01,24.0,19.0,676.0,0.0,26.0,0.0,1,0,0,0,0,0,1,0,0
2581_01,20.0,496.0,20.0,16.0,0.0,254.0,1,0,0,0,0,0,1,0,0
2581_02,22.0,26.0,0.0,0.0,0.0,733.0,1,0,0,0,0,0,1,0,0
2582_01,22.0,98.0,0.0,46.0,641.0,0.0,1,0,0,0,0,0,1,0,0
2588_01,28.0,4.0,166.0,743.0,0.0,0.0,1,0,0,0,0,0,1,0,1
2589_01,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2589_02,50.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2589_04,30.0,0.0,632.0,0.0,673.0,2272.0,0,1,0,0,0,0,1,1,0
2589_05,29.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2590_01,8.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2590_02,45.0,406.0,148.0,285.0,0.0,0.0,1,0,0,0,0,0,1,0,0
2590_03,35.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1
2591_01,18.0,9.0,419.0,0.0,201.0,7.0,1,0,0,0,0,1,0,0,0
2591_02,23.0,0.0,121.0,0.0,568.0,128.0,1,0,0,0,0,0,1,0,0
2592_01,29.0,803.0,0.0,0.0,58.0,0.0,0,0,1,0,0,0,1,1,0
2592_02,18.0,1102.0,9.0,2628.0,0.0,0.0,0,0,1,0,0,0,1,0,0
2593_01,28.0,804.0,2.0,13.0,0.0,62.0,1,0,0,0,0,0,1,0,0
2594_01,34.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2595_01,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1
2595_03,28.0,938.0,61.0,0.0,53.0,4.0,0,0,1,0,0,0,1,0,0
2595_04,8.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,1
2596_01,20.0,59.0,0.0,1646.0,1657.0,0.0,0,0,1,0,0,0,1,0,0
2596_02,20.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2597_01,25.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2598_01,37.0,27.0,0.0,1131.0,0.0,1318.0,0,0,1,0,0,0,1,0,0
2601_01,24.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,1
2602_01,34.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
2602_02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1
2602_03,25.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
2605_01,43.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1
2607_01,63.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2607_02,17.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2607_03,35.0,0.0,1471.0,2.0,445.0,533.0,0,1,0,0,1,0,0,0,1
2607_04,12.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,1
2617_01,32.0,59.0,0.0,469.0,0.0,0.0,1,0,0,0,0,1,0,0,0
2619_01,17.0,2000.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0
2622_01,34.0,492.0,0.0,13.0,55.0,0.0,1,0,0,0,1,0,0,0,0
2625_01,14.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2625_02,22.0,0.0,1.0,271.0,0.0,1348.0,1,0,0,0,0,0,1,0,0
2626_01,19.0,232.0,0.0,479.0,0.0,5.0,1,0,0,0,0,0,1,0,0
2628_01,25.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2628_02,51.0,0.0,6.0,0.0,2085.0,67.0,0,1,0,0,1,0,0,0,0
2629_01,22.0,91.0,6.0,0.0,17.0,693.0,1,0,0,0,0,0,1,0,0
2631_01,50.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,0,0,1
2638_01,26.0,0.0,29.0,0.0,759.0,0.0,1,0,0,0,0,0,1,0,0
2640_01,19.0,0.0,0.0,0.0,0.0,1051.0,1,0,0,0,0,0,1,0,0
2641_01,16.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0
2643_01,34.0,122.0,0.0,6.0,739.0,0.0,1,0,0,0,0,1,0,0,0
2645_01,55.0,0.0,815.0,1558.0,3.0,1334.0,0,1,0,0,0,0,1,0,1
2645_02,42.0,3.0,2174.0,0.0,10860.0,2564.0,0,1,0,0,0,0,1,0,0
2645_03,14.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,1
2645_04,28.0,0.0,3053.0,0.0,839.0,2153.0,0,1,0,0,1,0,0,0,1
2645_05,26.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2646_01,33.0,0.0,286.0,1795.0,712.0,7041.0,0,1,0,0,1,0,0,0,0
2647_01,24.0,0.0,0.0,0.0,636.0,68.0,1,0,0,0,0,0,1,0,0
2648_01,23.0,490.0,313.0,0.0,6.0,0.0,1,0,0,0,0,0,1,0,0
2649_01,16.0,46.0,0.0,1994.0,0.0,677.0,0,0,1,0,0,0,1,0,0
2650_01,36.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2651_01,44.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,1
2652_01,22.0,0.0,0.0,670.0,0.0,32.0,1,0,0,0,0,0,1,0,1
2655_01,30.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0
2657_01,20.0,0.0,27.0,1.0,686.0,1.0,1,0,0,0,0,0,1,0,0
2661_01,19.0,1.0,4.0,0.0,750.0,3.0,1,0,0,0,0,0,1,0,0
2661_02,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1
2663_01,13.0,0.0,0.0,0.0,4.0,811.0,1,0,0,0,1,0,0,0,1
2664_01,71.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1
2666_01,28.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0
2666_02,18.0,1874.0,0.0,260.0,0.0,0.0,0,0,1,0,1,0,0,0,0
2668_01,23.0,29.0,34.0,1.0,2838.0,0.0,1,0,0,0,1,0,0,0,0
2668_02,34.0,0.0,382.0,0.0,87.0,236.0,1,0,0,0,1,0,0,0,0
2670_01,20.0,4.0,790.0,0.0,15.0,0.0,1,0,0,0,0,0,1,0,0
2671_01,17.0,0.0,33.0,0.0,56.0,708.0,1,0,0,0,1,0,0,0,0
2672_01,21.0,970.0,0.0,213.0,8.0,86.0,1,0,0,0,0,1,0,0,0
2675_01,33.0,0.0,1554.0,3813.0,0.0,1435.0,0,1,0,0,0,0,1,0,1
2676_01,34.0,3551.0,1284.0,1865.0,90.0,0.0,0,1,0,0,1,0,0,0,1
2677_01,51.0,0.0,302.0,0.0,1367.0,669.0,0,1,0,0,0,0,1,0,0
2678_01,21.0,0.0,680.0,0.0,10.0,0.0,1,0,0,0,0,0,1,0,1
2682_01,31.0,880.0,0.0,0.0,8.0,0.0,1,0,0,0,0,0,1,0,0
2683_01,36.0,2.0,1297.0,0.0,4.0,0.0,0,1,0,0,0,0,1,0,1
2684_01,39.0,0.0,7116.0,0.0,13208.0,1515.0,0,1,0,0,0,0,1,0,0
2685_01,26.0,886.0,0.0,0.0,0.0,21.0,1,0,0,0,0,0,1,0,0
2687_01,51.0,0.0,1347.0,0.0,43.0,0.0,1,0,0,0,0,0,1,0,1
2690_01,27.0,339.0,104.0,116.0,160.0,0.0,1,0,0,0,1,0,0,0,1
2691_01,31.0,0.0,243.0,1.0,559.0,0.0,1,0,0,0,0,0,1,0,0
2693_01,57.0,0.0,1514.0,0.0,72.0,1393.0,0,1,0,0,0,0,1,0,0
2693_02,36.0,11.0,79.0,0.0,210.0,1895.0,0,1,0,0,1,0,0,1,0
